"","lon","lat","address"
"101",2.1734035,41.3850639,"barcelona, spain"
"102",14.4378005,50.0755381,"prague, czechia"
"103",28.1562862,-26.3299777,"mathe st, mopeli, katlehong, 1431, south africa"
"104",-72.6699127,41.7314852,"901 wethersfield ave, hartford, ct 06114, usa"
"105",-71.467566,42.7653662,"nashua, nh, usa"
"106",-46.6333094,-23.5505199,"são paulo, state of são paulo, brazil"
"107",-73.9464769,40.8115504,"harlem, new york, ny, usa"
"108",-79.0353927,43.8310379,"501 clements rd w, ajax, on l1s 6w9, canada"
"109",-119.4179324,36.778261,"california, usa"
"110",-120.8958242,38.8375215,"northern california, ca, usa"
"111",-119.4179324,36.778261,"california, usa"
"112",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"113",-79.3831843,43.653226,"toronto, on, canada"
"114",-51.1796683,-29.1634031,"caxias do sul - galópolis, caxias do sul - rs, brazil"
"115",-122.3789554,37.6213129,"san francisco international airport (sfo), san francisco, ca 94128, usa"
"116",-104.6091409,38.2544472,"pueblo, co, usa"
"117",-0.1277583,51.5073509,"london, uk"
"118",-80.634891,35.184371,"8832 brigadier ln, mint hill, nc 28227, usa"
"119",-94.1604605,36.0629711,"30 n block ave, fayetteville, ar 72701, usa"
"120",-49.3273595,-16.777259,"av. maracanã - buriti sereno, aparecida de goiânia - go, brazil"
"121",28.4630376,-26.2607243,"springs, south africa"
"122",-76.6121893,39.2903848,"baltimore, md, usa"
"123",-66.1057355,18.4655394,"san juan, puerto rico"
"124",-77.0340315,38.9031004,"1015 15th st nw #750, washington, dc 20005, usa"
"125",26.408587,40.14672,"çanakkale, çanakkale merkez/çanakkale, turkey"
"126",7.0982068,50.73743,"bonn, germany"
"127",-84.2946539,37.7478572,"richmond, ky, usa"
"128",-97.7430608,30.267153,"austin, tx, usa"
"129",-118.2973745,34.0130011,"1198 leighton ave, los angeles, ca 90037, usa"
"130",-63.5752387,44.6487635,"halifax regional municipality, ns, canada"
"131",-91.6656232,41.9778795,"cedar rapids, ia, usa"
"132",-64.8940946,18.3380965,"st thomas, 00802, usvi"
"133",2.3522219,48.856614,"paris, france"
"134",-74.0657817,40.599802,"major ave, staten island, ny 10305, usa"
"135",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"136",-122.2416355,37.7652065,"alameda, ca, usa"
"137",-77.3133268,40.4732862,"your mom, lyons rd, millerstown, pa 17062, usa"
"138",10.6174728,59.9198061,"midgarveien, 1358 jar, norway"
"139",-85.323214,51.253775,"ontario, canada"
"140",-73.567256,45.5016889,"montreal, qc, canada"
"141",75.825072,26.916354,"house no. 4383, anaj mandi, johari bazar, ghat darwaza, jaipur, rajasthan 302003, india"
"142",-95.1545019,29.7119725,"tx-225, texas, usa"
"143",-72.6874023,44.4654332,"stowe, vt 05672, usa"
"144",-118.2436849,34.0522342,"los angeles, ca, usa"
"145",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"146",-1.890401,52.486243,"birmingham, uk"
"147",-46.7402654,-23.597593,"av. prof. francisco morato, 4731 - jardim monte kemel, são paulo - sp, 05521-200, brazil"
"148",30.396027,-29.6425942,"pietermaritzburg airport, 2 pharazyn way, oribi village, pietermaritzburg, 3201, south africa"
"149",-3.7837117,52.1306607,"wales, uk"
