,lon,lat,address
200,-95.712891,37.09024,united states
202,-87.6297982,41.8781136,"chicago, il, usa"
204,-77.1945247,41.2033216,"pennsylvania, usa"
207,-87.5499127,41.7319051,"s houston ave, chicago, il 60617, usa"
208,-122.5697032,38.1074198,"novato, ca, usa"
209,-81.6943605,41.49932,"cleveland, oh, usa"
211,-91.8318334,37.9642529,"missouri, usa"
212,-96.9488945,32.8140177,"irving, tx, usa"
213,-89.9206512,35.1213511,"east memphis, memphis, tn, usa"
214,-88.914102,40.482914,"3201 cira dr #201, bloomington, il 61704, usa"
216,-93.2009998,44.9374831,"twin cities, mn, usa"
217,-95.857444,36.118537,"10664 e 31st st, tulsa, ok 74146, usa"
218,-84.3879824,33.7489954,"atlanta, ga, usa"
220,-93.1566107,45.0060767,"roseville, mn 55113, usa"
221,-74.0059728,40.7127753,"new york, ny, usa"
222,-116.419389,34.9592083,"southern california, ca, usa"
223,-102.6616977,40.1474837,"county rd 40, yuma, co 80759, usa"
227,-85.6023643,44.3148443,"michigan, usa"
229,-72.827915,41.8540094,"simsbury, ct, usa"
231,-81.5157535,27.6648274,"florida, usa"
233,-95.2860474,29.5635666,"pearland, tx, usa"
234,-95.712891,37.09024,united states
235,-82.9000751,32.1656221,"georgia, usa"
238,-83.4252673,36.0416083,"1006 epco dr, dandridge, tn 37725, usa"
239,-73.9983821,40.6394368,"4802 10th ave, brooklyn, ny 11219, usa"
242,-99.9018131,31.9685988,"texas, usa"
244,-95.712891,37.09024,united states
246,-74.4338269,39.359225,"9 s ohio ave, atlantic city, nj 08401, usa"
247,-80.0695908,36.4557487,"nc-704, north carolina, usa"
250,-97.092877,35.0077519,"oklahoma, usa"
252,-95.2356801,38.9676558,"846 massachusetts st, lawrence, ks 66044, usa"
253,-79.0192997,35.7595731,"north carolina, usa"
255,-89.3985283,32.3546679,"mississippi, usa"
257,-118.2436849,34.0522342,"los angeles, ca, usa"
259,-87.9301134,42.9308255,"1300 w college ave, milwaukee, wi 53221, usa"
260,-82.3248262,29.6516344,"gainesville, fl, usa"
263,-116.419389,34.9592083,"southern california, ca, usa"
264,-79.9559358,39.6361396,"morgantown, wv 26506, usa"
266,-87.6297982,41.8781136,"chicago, il, usa"
267,-73.9441579,40.6781784,"brooklyn, ny, usa"
268,-95.712891,37.09024,united states
269,-118.542586,34.3916641,"santa clarita, ca, usa"
272,-73.7176337,40.9700171,"harrison, ny, usa"
273,-76.2858726,36.8507689,"norfolk, va, usa"
274,-87.6297982,41.8781136,"chicago, il, usa"
275,-79.0192997,35.7595731,"north carolina, usa"
276,-86.5804473,35.5174913,"tennessee, usa"
277,-71.4774291,41.5800945,"rhode island, usa"
278,-73.087749,41.6032207,"connecticut, usa"
279,-95.2041135,32.5884735,"hawkins, tx 75765, usa"
280,-98.4936282,29.4241219,"san antonio, tx, usa"
283,-97.7430608,30.267153,"austin, tx, usa"
287,-80.3045967,25.8641207,"hialeah, fl 33012, usa"
289,-96.7969879,32.7766642,"dallas, tx, usa"
290,-122.0651819,37.9100783,"walnut creek, ca, usa"
292,-76.6121893,39.2903848,"baltimore, md, usa"
293,-123.4307413,48.118146,"port angeles, wa, usa"
294,-81.5157535,27.6648274,"florida, usa"
295,-87.2169149,30.421309,"pensacola, fl, usa"
298,-73.134961,40.789142,"long island, new york, usa"
300,-74.383763,40.9148209,"montville, nj, usa"
301,-121.8863286,37.3382082,"san jose, ca, usa"
303,-90.1029736,29.9603192,"1025 s jefferson davis pkwy, new orleans, la 70125, usa"
304,-122.3320708,47.6062095,"seattle, wa, usa"
305,-73.9940175,40.7270847,"10 bond st, new york, ny 10012, usa"
307,-95.3698028,29.7604267,"houston, tx, usa"
308,-118.4109089,33.8847361,"manhattan beach, ca, usa"
310,-87.6297982,41.8781136,"chicago, il, usa"
311,-96.7311034,43.5445959,"sioux falls, sd, usa"
312,-88.2241279,44.817436,"3946 wery rd, oconto falls, wi 54154, usa"
313,-74.0059728,40.7127753,"new york, ny, usa"
315,-72.6655757,41.6572525,"rocky hill, ct, usa"
316,-116.7804664,47.6776832,"coeur d'alene, id, usa"
317,-83.5070203,35.6531943,"great smoky mountains, united states"
318,-97.8756302,39.01007,"105 s main st, tescott, ks 67484, usa"
325,-98.4936282,29.4241219,"san antonio, tx, usa"
326,-95.712891,37.09024,united states
328,-117.7153335,33.6927438,"0 latitude, irvine, ca 92618, usa"
330,-74.4056612,40.0583238,"new jersey, usa"
331,-95.712891,37.09024,united states
332,-97.396381,27.8005828,"corpus christi, tx, usa"
333,-77.0368707,38.9071923,"washington, dc, usa"
334,-87.4360804,30.4142478,"lillian, al 36549, usa"
335,-117.9379952,33.7742692,"garden grove, ca, usa"
338,-86.5804473,35.5174913,"tennessee, usa"
339,-73.9441579,40.6781784,"brooklyn, ny, usa"
340,-92.9080375,42.0494674,"marshalltown, ia 50158, usa"
341,-83.7430378,42.2808256,"ann arbor, mi, usa"
342,-77.4360481,37.5407246,"richmond, va, usa"
